Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Manufacturer
https://www.amazon.in/Blue-Tree-Velvet-Nursery-Travelling/dp/B07QX58HGR/ref=sr_1_215?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-215,Blue Tree Velvet Kids School/Nursery/Picnic/Carry/Travelling Bag - 2 to 5 Age (_Best_Red_Strawberry)  ,285,4.0 out of 5 stars,216,"Non-Toxic And Soft Fabric good quality and Washable; Soft And Cuddly Filling, Made By India And Printed Bag<br>Very Attractive To Make You Have A Good Feeling All The Time,<br>Gift this soft, smooth and cuddly Strawberry bag as a great gift to your loved one<br>Soft Toy School Bag For Kids, Travelling Bag, Carry Bag, Picnic Bag, Teddy Bag<br>Strap Type: Shoulder Strap; Pocket Description: Utility Pocket; Style Name: Travel Backpacks; Closure Type: Zipper<br>",,
https://www.amazon.in/DIVULGE-Drawstring-Bag-Sports-Utility/dp/B07PXTDBH4/ref=sr_1_216?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-216,"DIVULGE Multi Utility Drawstring Bag (Black , 16 L)  ",155,4.0 out of 5 stars,"1,141","Made with coated polyester fabric which makes the backpack Sturdy, durable and highly water resistant and The strings used are stretchable and of premium quality. <br>Comes with side gussets, ensures extended storage space. <br>Storage capacity up-to 16 litres.; Dimensions: Width - 12 inches & Height - 18 inches. <br>Closure type is Drawstring type Which Makes it to Store Things Quickly <br>Pattern Name: Solid; Age Range Description: Adult <br>",B07PXTDBH4,DIVULGE
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B26MB5M/ref=sr_1_217?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-217,"Safari Spartan 21 Ltrs Water Resistant Backpack - Blue, S (SPARTAN19CBBLU)  ",599,3.8 out of 5 stars,927,Lightweight yet durable backpack/daypack for school use or everyday outingsFront storage pocket keeps smaller items neatly organized and easy to accessMesh pockets on both sides to accommodate your water bottle and umbrellaMesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defectsLining Description: Polyester; Closure Type: Zipper; Age Range Description: Adult,B09B26MB5M,Safari Industries
https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR1C59R8/ref=sr_1_218?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-218,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty  ","1,900",4.6 out of 5 stars,69,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",B0BR1C59R8,Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTMzODQxMzI5MTg4Mzg2OjE2OTAxMjY4NDA6c3BfbXRmOjIwMDcyNTIzMDUzMDAyOjowOjo&url=%2FGear-Colorado-Orange-Laptop-Backpack%2Fdp%2FB097K6KD7W%2Fref%3Dsr_1_220_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126840%26sprefix%3Dba%252Caps%252C283%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814)  ,895,4.2 out of 5 stars,208,"2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.World’s best Japanese brand YKK zippers and sliders.Comes with the F Gear promise of quality and durability.",B097K6KD7W,Uber Fashion Merchandise Pvt Ltd
https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_221?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-221,Gear Casual Backpack  ,448,3.8 out of 5 stars,"2,209","Care Instructions: Wipe with Damp ClothOuter Material: Polyester, Color: Black GreyWater Resistance: Water resistantCapacity: 21 liters; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)Number of compartments: 1; Laptop Compatibility: No, Strap Type: AdjustableStyle Name: Traditional Backpacks; Special Features: Laptop Compartment; Age Range Description: Adult; Closure Type: Zipper; Pocket Description: Utility Pocket",Gear,30 August 2017
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_222?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-222,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port  ",479,3.9 out of 5 stars,"10,300","The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, This makes this product a suitable alternative to bulky and unsightly backpacks, The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with easeUtility - Black color backpack for men for stylish office use as well as for trendy college and school students. Huge compartment size that can fit up to a 15.6 inch laptop with ease, Multiple pockets for other accessories and water bottle. Padded Handle provided on top of the bag as well as padded shoulder straps provided to ensure comfort and ease while carrying this backpack.Make - Made of extremely light weight fabric but do not let that fool you as it is one of the most durable fabrics and can easily take all the weight you stuff inside this bag comfortably.Capacity: 25 liters; Weight: 440 grams; Dimensions: 30 cms x 19 cms x 42 cms (LxWxH)Warranty: 10 Days No Questions asked Return Policy. 1 Year Manufacturer Warranty Against Manufacturing Defects.",B07MXM5M99,Fur Jaden
https://www.amazon.in/Harissons-Vervo-Laptop-Backpack-Built/dp/B07M5P5LW3/ref=sr_1_223?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-223,"HARISSONS Bags Vervo 15.6-inch Laptop/Travel/Casual Backpack for Men and Women with Rain Cover (Black, 40 Ltrs) | Quick Access Zippered Pocket, Detailed Organizers & a Detachable Key Chain Holder  ","2,960",4.3 out of 5 stars,"2,000","Vervo Laptop Backpack - The All-Purpose Solution for Your Daily Needs: Elevate your style with Harissons' Vervo laptop bag, perfect for office, college, and business travel. This versatile backpack is spacious and reliable, with polished styling to refresh your official attire. With dedicated cushioned sleeves for your laptop and tablet, Vervo can safely accommodate devices up to 15.6 inches, making it the ideal choice for any situation.Fits Everything You Need in One Place: Vervo's front quick-access zippered pocket and internal organizer keep your phone charger, hard drive, passport, ID card, stationery, and other essentials in place. With a main compartment large enough to hold all your files, documents, and clothes, this bag is perfect for work or a weekend trip. Plus, the elasticized concealed Bottle Security System and zippered compartment for quick access to your boarding pass make Vervo the ultimate all-in-one solution.OCD-Level Organization for Maximum Efficiency: The zippered mesh pocket in Vervo's main compartment helps you stay organized, while the elasticized 2-Point suspension system on the ergonomically designed backstraps absorbs up to 25% weight and distributes the load evenly. With a detachable key chain holder, you'll never lose your keys again. Plus, the Built-In rain cover and water-repellent polyester fabric protect your devices from rain and other hazards.Comfortable and Convenient: Piggyback your Vervo all day long without the backaches or the sweat thanks to the Anti-Sweat air mesh padding on the back. With bar-tacked backstraps and all weight-bearing stress points, Vervo is built to last, and the Bottom Protection System with an elevated laptop cradle and studs protects your devices from impact. Plus, with a 1-year warranty against manufacturing and workmanship defects, you can trust Vervo to be your go-to backpack.Stylish and Durable Backpack for Men and Women: Vervo comes in trendy designs that suit both men and women. This backpack is waterproof, functional, and stylish, making it the best laptop bag for men and women. With a 15.6 inch laptop sleeve bag, office laptop bag for men, and laptop bag for women, this bag is perfect for anyone who wants to be organized and stylish. Whether you're looking for a laptop travel bag or a gaming laptop bag, Vervo has got you covered.",Harissons,21 December 2018
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTC876Z/ref=sr_1_224?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-224,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls  ",670,4.0 out of 5 stars,"4,920",Care Instructions: Wipe with Damp ClothNumber Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>Lining Description: Polyester; Age Range Description: Adult; Closure Type: Zipper<br>,B09VTC876Z,FUR JADEN
https://www.amazon.in/Skybags-Unisex-Yellow-Fabric-Backpacks/dp/B0B21XM4KX/ref=sr_1_225?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-225,Skybags Unisex Gucci Fabric Backpacks  ,584,4.2 out of 5 stars,271,Care Instructions: Hand Wash OnlyA super sleek and casual 17L daypack. Ideal for college student or a day tour. Big enough to carry all your essentials. Sleek enough to carry it with ease,B0B21XM4KX,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/Backpack-Business-Scratch-resistant-Multiple-Comfortable/dp/B0B6FNPN76/ref=sr_1_226?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-226,Arctic Hunter Backpack for Men Premium Business Backpack Office Travel Laptop Bag with 15.6 Inch Laptop Pocket Water/Scratch-resistant Multiple Pocket Comfortable and Padded Backpack for Men  ,"5,999",4.4 out of 5 stars,150,"Care Instructions: Wipe with Damp Cloth[Multiple Pocket] -- Arctic Hunter original bag,100% guarantee,two-year warranty.6 zipper pockets store your items.2 front pockets+1 main pocket+1 laptop compartment+2 side pockets.the two front zipper pockets can store small and frequently used items.the main pocket is used for storing cloth,built in a X bucket to hold your clothing and an anti-theft zipper pocket.the laptop compartments have a 15.6 laptop pocket+a ipad pocket,the two pocket is very thick to protect your laptop and ipad.[High quality premium business backpack]-- The Main body of this backpack made by 1680D Nylon fabric,so it's outstanding durable and breathable.the inside made by hiking bag polyester,which make it's abrasion and scratch resistant.the all zipper head is made of high quality metal.laptop and ipad pockets made by high-density foam for shockproof.these material make sure you can use it for a long time and can be a premium business backpack for you.[Ergonomic travel bag]-- This backpack adopts with Ergonomic+Comfortable design.1) Microfiber Leather handle make you comfortable hold this backpack.2) The running shoe material back pad is more breathable.3) Strap that secure this backpack to the trolley trunk can free your hands and back.4) Water resistant material protect your items.5) The shoulder strap is thickness and made of running shoe material.6) Made by high quality material make sure load large weight for a long time.[Outstanding backpack for laptop]--This arctic hunter bag have a different design,have a zipper compartment for laptop and ipad.this compartment built-in high-density foam to outstanding protect your laptop/ipad.and it can put into 2 laptops.this laptop compartment is not at main compartment,which make the main compartment store more clothing.so this design is very nice and More suitable as a laptop bag.[Great value for money]-- This arctic hunter backpack is very nice for travel,business,school.this meterial and production exceed this price.don't worry it is not worth and it is a great present for birthday,Valentine's day,Father's day,Diwali,Christmas,The New Year.",B00492,B0B6FNPN76
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07D8ZLTT9/ref=sr_1_227?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sprefix=ba%2Caps%2C283&sr=8-227,ADISA Light Weight Laptop Backpack 32 Ltrs  ,499,4.0 out of 5 stars,"6,017","Adjustable Shoulder Handles / Two Bottle holders / Padded Handle / Reflector LogoDimensions : LxWxH- 31 x 18 x 47 cmsLaptop : 15.6 inches and below (Bigger than 15.6 not recommended)No. of Compartments : 3 with full paddingNOT INCLUDED : NO RAIN COVER, Laptop, Headphones & Cable (Images only for display)",B07D8ZLTT9,ADISA
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_228_mod_primary_new?crid=2M096C6104MLT&keywords=bags&qid=1690126840&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-228,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags  ,760,3.5 out of 5 stars,62,Care Instructions: Hand Wash Only2 Main Compartments -Laptop Compatible -Side Fabric Pocket - Shouilder Strap Reinforcement,B09ZV86P4S,"VIP Industries Limited, DGP House, 88C, Old Prabhadevi Road, Prabhadevi, Mumbai 400025. India"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTMzODQxMzI5MTg4Mzg2OjE2OTAxMjY4NDA6c3BfYnRmOjIwMTYzMDU5ODA0MTk4OjowOjo&url=%2FWALKENT-Multifunction-Duo-Marketing-Waterproof%2Fdp%2FB0BJ986NTC%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126840%26sprefix%3Dba%252Caps%252C283%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WALKENT Premium 2 in 1 Multifunction Travel Backpack & Laptop Bag Ideal for Sales & Marketing Jobs - Waterproof, Cushioned Strap, Multiple Carrying Positions for Men - (Model Duo, 35 Ltrs)  ","3,029",4.6 out of 5 stars,19,"Care Instructions: Wipe with Damp ClothWith its water-resistant and scratch-resistant outer, the Duo bag is designed to keep your belongings safe and dry, even in challenging weather conditionsThe Bag features multiple compartments, including anti-theft pockets and a separate shoe compartment, making it easy to stay organized and keep all of your essentials in one placeWith its cushioned laptop compartment and padded shoulder straps and back, the Walkent Duo is designed for comfort, even when you're carrying a heavy load. With its huge capacity this bag is perfect for people in sales and marketingThe Bag also includes a number of convenient features, such as an external USB and audio port, a trolley sleeve for travel, and a high-quality durable zipper, separate shoe compartment, waterproof toiletries bag making it the ultimate choice for anyone looking for a functional and stylish laptop backpackThe Bag also includes a number of convenient features, such as an external USB and audio port, a trolley sleeve for travel, and a high-quality durable zipper, separate shoe compartment, waterproof toiletries bag making it the ultimate choice for anyone looking for a functional and stylish laptop backpack",B0BJ986NTC,"Walkent (OEM Shenzhen Xinli Bag Co., Ltd.)"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTMzODQxMzI5MTg4Mzg2OjE2OTAxMjY4NDA6c3BfYnRmOjIwMTYzODM2MDk0ODk4OjowOjo&url=%2FWALKENT-Darwstring-Waterproof-Resistant-Exterior%2Fdp%2FB0BRYDDG1L%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690126840%26sprefix%3Dba%252Caps%252C283%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"WALKENT Stylish 15.6 inches Laptop Bag - Waterproof & Scratch Resistant Exterior for Office, College, Men, Women  ","1,989",4.6 out of 5 stars,9,"WATER RESISTANT & SCRATCH RESISTANT – Oxford Fabric Outer material is scratch r& water resistant. Covering Flap with tight zipper makes this bag almost waterproofSPECIAL DESIGN FLAP CLOSURE WITH HOOKS - Two toned special design and button hook closure makes this bag attractive and stylishANTI THEFT POCKET – A specially designed pocket at the back of the back makes a perfect place to keep your wallet, mobile etc.. and safe from theftSTYLISH & FASHIONABLE – Two tone colour with PU material on top and bottom makes this bag highly attractive and stylishMULTIPLE APPLICATIONS - Perfect for Travel, Business, Daily use, Casual use, School, College, Office. Fits 15.6 inch laptop, tablets and more",B0BRYDDG1L,Walkent OEM Baoding
